priceArea,productionGroup,startTime,quantityKwh
NO5,*,2025-11-03 00:00:00+00:00,0.0
NO5,WIND,2025-11-03 00:00:00+00:00,0.0
NO4,OTHER,2025-11-03 00:00:00+00:00,295.12
NO4,HYDRO,2025-11-03 00:00:00+00:00,3500687.2
NO5,THERMAL,2025-11-03 01:00:00+00:00,14311.699
NO2,WIND,2025-11-03 01:00:00+00:00,474272.9
NO1,HYDRO,2025-11-03 01:00:00+00:00,2504511.5
NO5,SOLAR,2025-11-03 01:00:00+00:00,50.101
NO3,WIND,2025-11-03 01:00:00+00:00,1015659.8
NO2,SOLAR,2025-11-03 01:00:00+00:00,131.339
NO2,OTHER,2025-11-03 01:00:00+00:00,52.315
NO1,WIND,2025-11-03 01:00:00+00:00,137311.97
NO4,HYDRO,2025-11-03 01:00:00+00:00,3460861.5
NO4,THERMAL,2025-11-03 01:00:00+00:00,237478.0
NO4,SOLAR,2025-11-03 01:00:00+00:00,0.0
NO5,OTHER,2025-11-03 01:00:00+00:00,0.0
NO3,OTHER,2025-11-03 01:00:00+00:00,72.028
NO2,HYDRO,2025-11-03 01:00:00+00:00,4094546.2
NO2,THERMAL,2025-11-03 01:00:00+00:00,16142.2
NO3,SOLAR,2025-11-03 01:00:00+00:00,26.632
NO5,*,2025-11-03 01:00:00+00:00,0.0
NO4,WIND,2025-11-03 01:00:00+00:00,380231.3
NO1,THERMAL,2025-11-03 01:00:00+00:00,17283.7
NO3,THERMAL,2025-11-03 01:00:00+00:00,14560.08
NO5,WIND,2025-11-03 01:00:00+00:00,0.0
NO4,OTHER,2025-11-03 01:00:00+00:00,12.04
NO5,HYDRO,2025-11-03 01:00:00+00:00,2498872.2
NO1,OTHER,2025-11-03 01:00:00+00:00,158.54
NO1,SOLAR,2025-11-03 01:00:00+00:00,360.991
NO3,HYDRO,2025-11-03 01:00:00+00:00,2425816.8
NO4,THERMAL,2025-11-03 02:00:00+00:00,236252.0
NO1,THERMAL,2025-11-03 02:00:00+00:00,17279.3
NO1,SOLAR,2025-11-03 02:00:00+00:00,363.044
NO4,HYDRO,2025-11-03 02:00:00+00:00,3498574.2
NO5,OTHER,2025-11-03 02:00:00+00:00,0.0
NO2,WIND,2025-11-03 02:00:00+00:00,540682.2
NO2,SOLAR,2025-11-03 02:00:00+00:00,158.911
NO3,SOLAR,2025-11-03 02:00:00+00:00,20.287
NO3,WIND,2025-11-03 02:00:00+00:00,965659.5
NO2,OTHER,2025-11-03 02:00:00+00:00,51.54
NO1,WIND,2025-11-03 02:00:00+00:00,139491.98
NO4,SOLAR,2025-11-03 02:00:00+00:00,0.0
NO3,HYDRO,2025-11-03 02:00:00+00:00,2416190.2
NO4,WIND,2025-11-03 02:00:00+00:00,332875.72
NO4,OTHER,2025-11-03 02:00:00+00:00,13.56
NO5,HYDRO,2025-11-03 02:00:00+00:00,2148500.8
NO3,THERMAL,2025-11-03 02:00:00+00:00,18261.24
NO2,HYDRO,2025-11-03 02:00:00+00:00,3949616.5
NO5,SOLAR,2025-11-03 02:00:00+00:00,59.305
NO5,THERMAL,2025-11-03 02:00:00+00:00,14133.949
NO5,WIND,2025-11-03 02:00:00+00:00,0.0
NO1,OTHER,2025-11-03 02:00:00+00:00,160.856
NO3,OTHER,2025-11-03 02:00:00+00:00,65.534
NO2,THERMAL,2025-11-03 02:00:00+00:00,16759.72
NO5,*,2025-11-03 02:00:00+00:00,0.0
NO1,HYDRO,2025-11-03 02:00:00+00:00,2520831.2
NO1,WIND,2025-11-03 03:00:00+00:00,150765.11
NO2,THERMAL,2025-11-03 03:00:00+00:00,15948.708
NO3,SOLAR,2025-11-03 03:00:00+00:00,14.866
NO4,HYDRO,2025-11-03 03:00:00+00:00,3523883.8
NO1,SOLAR,2025-11-03 03:00:00+00:00,358.322
NO5,SOLAR,2025-11-03 03:00:00+00:00,73.898
NO5,HYDRO,2025-11-03 03:00:00+00:00,2144165.5
NO3,HYDRO,2025-11-03 03:00:00+00:00,2426681.2
NO1,THERMAL,2025-11-03 03:00:00+00:00,17290.98
NO4,WIND,2025-11-03 03:00:00+00:00,320531.16
NO1,HYDRO,2025-11-03 03:00:00+00:00,2506248.8
NO4,SOLAR,2025-11-03 03:00:00+00:00,0.0
NO5,*,2025-11-03 03:00:00+00:00,0.0
NO2,SOLAR,2025-11-03 03:00:00+00:00,154.104
NO3,THERMAL,2025-11-03 03:00:00+00:00,19668.42
NO1,OTHER,2025-11-03 03:00:00+00:00,191.29
NO2,WIND,2025-11-03 03:00:00+00:00,596941.44
NO5,WIND,2025-11-03 03:00:00+00:00,0.0
NO4,OTHER,2025-11-03 03:00:00+00:00,12.44
NO3,WIND,2025-11-03 03:00:00+00:00,891140.1
NO5,THERMAL,2025-11-03 03:00:00+00:00,14088.827
NO2,OTHER,2025-11-03 03:00:00+00:00,53.141
NO3,OTHER,2025-11-03 03:00:00+00:00,56.932
NO2,HYDRO,2025-11-03 03:00:00+00:00,3982322.5
NO5,OTHER,2025-11-03 03:00:00+00:00,0.0
NO4,THERMAL,2025-11-03 03:00:00+00:00,237256.0
NO3,THERMAL,2025-11-03 04:00:00+00:00,20339.7
NO2,HYDRO,2025-11-03 04:00:00+00:00,4056874.5
NO5,WIND,2025-11-03 04:00:00+00:00,0.0
NO5,HYDRO,2025-11-03 04:00:00+00:00,2368880.5
NO4,WIND,2025-11-03 04:00:00+00:00,283605.72
NO2,OTHER,2025-11-03 04:00:00+00:00,50.72
NO2,SOLAR,2025-11-03 04:00:00+00:00,150.464
NO4,OTHER,2025-11-03 04:00:00+00:00,27.572
NO1,OTHER,2025-11-03 04:00:00+00:00,207.89
NO3,WIND,2025-11-03 04:00:00+00:00,934989.6
NO5,OTHER,2025-11-03 04:00:00+00:00,0.0
NO2,WIND,2025-11-03 04:00:00+00:00,539141.3
NO4,HYDRO,2025-11-03 04:00:00+00:00,3577553.0
NO1,HYDRO,2025-11-03 04:00:00+00:00,2431317.5
NO5,SOLAR,2025-11-03 04:00:00+00:00,80.946
NO3,HYDRO,2025-11-03 04:00:00+00:00,2471115.2
NO5,*,2025-11-03 04:00:00+00:00,0.0
NO4,SOLAR,2025-11-03 04:00:00+00:00,0.0
NO3,OTHER,2025-11-03 04:00:00+00:00,53.526
NO1,THERMAL,2025-11-03 04:00:00+00:00,17346.62
NO2,THERMAL,2025-11-03 04:00:00+00:00,15705.064
NO3,SOLAR,2025-11-03 04:00:00+00:00,16.359
NO5,THERMAL,2025-11-03 04:00:00+00:00,14207.27
NO1,WIND,2025-11-03 04:00:00+00:00,133978.47
NO1,SOLAR,2025-11-03 04:00:00+00:00,367.196
NO4,THERMAL,2025-11-03 04:00:00+00:00,238308.0
NO4,OTHER,2025-11-03 05:00:00+00:00,14.0
NO4,WIND,2025-11-03 05:00:00+00:00,347057.25
NO2,OTHER,2025-11-03 05:00:00+00:00,53.098
NO3,THERMAL,2025-11-03 05:00:00+00:00,20769.24
NO3,OTHER,2025-11-03 05:00:00+00:00,49.521
NO1,WIND,2025-11-03 05:00:00+00:00,126394.1
NO5,SOLAR,2025-11-03 05:00:00+00:00,79.006
NO2,THERMAL,2025-11-03 05:00:00+00:00,14916.274
NO4,SOLAR,2025-11-03 05:00:00+00:00,0.001
NO5,THERMAL,2025-11-03 05:00:00+00:00,14256.012
NO5,WIND,2025-11-03 05:00:00+00:00,0.0
NO1,THERMAL,2025-11-03 05:00:00+00:00,17392.24
NO4,HYDRO,2025-11-03 05:00:00+00:00,3511998.2
NO2,HYDRO,2025-11-03 05:00:00+00:00,4553701.0
NO3,WIND,2025-11-03 05:00:00+00:00,1178876.6
NO1,SOLAR,2025-11-03 05:00:00+00:00,372.285
NO1,OTHER,2025-11-03 05:00:00+00:00,184.222
NO2,SOLAR,2025-11-03 05:00:00+00:00,150.891
NO5,OTHER,2025-11-03 05:00:00+00:00,0.0
NO4,THERMAL,2025-11-03 05:00:00+00:00,237983.0
NO2,WIND,2025-11-03 05:00:00+00:00,521263.6
NO1,HYDRO,2025-11-03 05:00:00+00:00,2461270.0
NO5,*,2025-11-03 05:00:00+00:00,0.0
NO3,SOLAR,2025-11-03 05:00:00+00:00,12.433
NO5,HYDRO,2025-11-03 05:00:00+00:00,2883936.5
NO3,HYDRO,2025-11-03 05:00:00+00:00,2141564.0
NO5,HYDRO,2025-11-03 06:00:00+00:00,3140325.0
NO4,OTHER,2025-11-03 06:00:00+00:00,15.8
NO3,SOLAR,2025-11-03 06:00:00+00:00,14.783
NO3,HYDRO,2025-11-03 06:00:00+00:00,1550773.0
NO4,WIND,2025-11-03 06:00:00+00:00,309365.16
NO2,OTHER,2025-11-03 06:00:00+00:00,77.947
NO3,THERMAL,2025-11-03 06:00:00+00:00,20892.74
NO5,SOLAR,2025-11-03 06:00:00+00:00,79.596
NO2,THERMAL,2025-11-03 06:00:00+00:00,16197.358
NO4,HYDRO,2025-11-03 06:00:00+00:00,3185663.5
NO1,OTHER,2025-11-03 06:00:00+00:00,182.26
NO4,THERMAL,2025-11-03 06:00:00+00:00,238594.0
NO2,WIND,2025-11-03 06:00:00+00:00,579374.1
NO1,HYDRO,2025-11-03 06:00:00+00:00,2540818.2
NO1,SOLAR,2025-11-03 06:00:00+00:00,388.992
NO3,WIND,2025-11-03 06:00:00+00:00,1243468.0
NO5,WIND,2025-11-03 06:00:00+00:00,0.0
NO3,OTHER,2025-11-03 06:00:00+00:00,57.526
NO1,WIND,2025-11-03 06:00:00+00:00,111228.586
NO5,THERMAL,2025-11-03 06:00:00+00:00,14100.291
NO4,SOLAR,2025-11-03 06:00:00+00:00,0.0
NO5,OTHER,2025-11-03 06:00:00+00:00,0.0
NO2,SOLAR,2025-11-03 06:00:00+00:00,156.272
NO5,*,2025-11-03 06:00:00+00:00,0.0
NO1,THERMAL,2025-11-03 06:00:00+00:00,16905.94
NO2,HYDRO,2025-11-03 06:00:00+00:00,5132337.0
NO2,HYDRO,2025-11-03 07:00:00+00:00,5971628.5
NO4,THERMAL,2025-11-03 07:00:00+00:00,233517.0
NO2,OTHER,2025-11-03 07:00:00+00:00,54.694
NO2,SOLAR,2025-11-03 07:00:00+00:00,555.894
NO3,WIND,2025-11-03 07:00:00+00:00,1199000.0
NO4,WIND,2025-11-03 07:00:00+00:00,313488.4
NO3,THERMAL,2025-11-03 07:00:00+00:00,20884.78
NO1,WIND,2025-11-03 07:00:00+00:00,131587.53
NO1,SOLAR,2025-11-03 07:00:00+00:00,871.493
NO4,HYDRO,2025-11-03 07:00:00+00:00,2940558.2
NO5,SOLAR,2025-11-03 07:00:00+00:00,76.847
NO1,THERMAL,2025-11-03 07:00:00+00:00,16196.897
NO2,THERMAL,2025-11-03 07:00:00+00:00,16435.516
NO3,HYDRO,2025-11-03 07:00:00+00:00,1550653.5
NO4,SOLAR,2025-11-03 07:00:00+00:00,0.6
NO1,OTHER,2025-11-03 07:00:00+00:00,200.69
NO5,HYDRO,2025-11-03 07:00:00+00:00,3392936.8
NO5,OTHER,2025-11-03 07:00:00+00:00,0.32
NO4,OTHER,2025-11-03 07:00:00+00:00,15.52
NO3,OTHER,2025-11-03 07:00:00+00:00,72.387
NO2,WIND,2025-11-03 07:00:00+00:00,642054.75
NO1,HYDRO,2025-11-03 07:00:00+00:00,2465481.2
NO3,SOLAR,2025-11-03 07:00:00+00:00,27.702
NO5,WIND,2025-11-03 07:00:00+00:00,0.0
NO5,*,2025-11-03 07:00:00+00:00,0.0
NO5,THERMAL,2025-11-03 07:00:00+00:00,14096.017
NO5,SOLAR,2025-11-03 08:00:00+00:00,208.786
NO1,SOLAR,2025-11-03 08:00:00+00:00,4222.969
NO1,OTHER,2025-11-03 08:00:00+00:00,226.675
NO2,WIND,2025-11-03 08:00:00+00:00,639231.75
NO5,OTHER,2025-11-03 08:00:00+00:00,2.295
NO3,SOLAR,2025-11-03 08:00:00+00:00,350.343
NO4,HYDRO,2025-11-03 08:00:00+00:00,3124889.5
NO4,THERMAL,2025-11-03 08:00:00+00:00,234983.0
NO1,THERMAL,2025-11-03 08:00:00+00:00,16119.824
NO1,HYDRO,2025-11-03 08:00:00+00:00,2483556.2
NO5,THERMAL,2025-11-03 08:00:00+00:00,14023.29
NO4,SOLAR,2025-11-03 08:00:00+00:00,10.001
NO5,HYDRO,2025-11-03 08:00:00+00:00,3808990.8
NO4,OTHER,2025-11-03 08:00:00+00:00,15.64
NO3,OTHER,2025-11-03 08:00:00+00:00,107.669
NO2,OTHER,2025-11-03 08:00:00+00:00,80.7
NO5,WIND,2025-11-03 08:00:00+00:00,0.0
NO2,HYDRO,2025-11-03 08:00:00+00:00,6177250.0
NO2,THERMAL,2025-11-03 08:00:00+00:00,16685.895
NO4,WIND,2025-11-03 08:00:00+00:00,319660.28
NO3,HYDRO,2025-11-03 08:00:00+00:00,1713768.0
NO2,SOLAR,2025-11-03 08:00:00+00:00,3605.476
NO3,WIND,2025-11-03 08:00:00+00:00,1015531.4
NO5,*,2025-11-03 08:00:00+00:00,0.0
NO1,WIND,2025-11-03 08:00:00+00:00,146250.88
NO3,THERMAL,2025-11-03 08:00:00+00:00,20664.26
NO4,HYDRO,2025-11-03 09:00:00+00:00,3463299.8
NO4,OTHER,2025-11-03 09:00:00+00:00,17.0
NO1,SOLAR,2025-11-03 09:00:00+00:00,9128.079
NO5,THERMAL,2025-11-03 09:00:00+00:00,14544.495
NO5,*,2025-11-03 09:00:00+00:00,0.044
NO3,OTHER,2025-11-03 09:00:00+00:00,110.091
NO2,WIND,2025-11-03 09:00:00+00:00,715178.7
NO1,THERMAL,2025-11-03 09:00:00+00:00,15998.534
NO3,WIND,2025-11-03 09:00:00+00:00,810672.0
NO5,SOLAR,2025-11-03 09:00:00+00:00,791.088
NO3,HYDRO,2025-11-03 09:00:00+00:00,2112559.0
NO4,SOLAR,2025-11-03 09:00:00+00:00,17.555
NO2,THERMAL,2025-11-03 09:00:00+00:00,15528.497
NO2,HYDRO,2025-11-03 09:00:00+00:00,5857650.0
NO3,THERMAL,2025-11-03 09:00:00+00:00,20676.22
NO5,WIND,2025-11-03 09:00:00+00:00,0.045
NO4,WIND,2025-11-03 09:00:00+00:00,296179.47
NO1,OTHER,2025-11-03 09:00:00+00:00,254.001
NO4,THERMAL,2025-11-03 09:00:00+00:00,236041.0
NO1,WIND,2025-11-03 09:00:00+00:00,140848.34
NO2,OTHER,2025-11-03 09:00:00+00:00,127.652
NO2,SOLAR,2025-11-03 09:00:00+00:00,8301.288
NO5,HYDRO,2025-11-03 09:00:00+00:00,3798960.8
NO1,HYDRO,2025-11-03 09:00:00+00:00,2380492.0
NO3,SOLAR,2025-11-03 09:00:00+00:00,1220.751
NO5,OTHER,2025-11-03 09:00:00+00:00,8.432
NO1,WIND,2025-11-03 10:00:00+00:00,164887.64
NO5,OTHER,2025-11-03 10:00:00+00:00,20.04
NO4,OTHER,2025-11-03 10:00:00+00:00,16.96
NO4,SOLAR,2025-11-03 10:00:00+00:00,11.049
NO3,HYDRO,2025-11-03 10:00:00+00:00,2321206.0
NO2,HYDRO,2025-11-03 10:00:00+00:00,5687516.0
NO3,OTHER,2025-11-03 10:00:00+00:00,128.226
NO3,WIND,2025-11-03 10:00:00+00:00,704209.8
NO4,THERMAL,2025-11-03 10:00:00+00:00,235789.0
NO3,THERMAL,2025-11-03 10:00:00+00:00,21930.52
NO5,HYDRO,2025-11-03 10:00:00+00:00,3529108.0
NO4,WIND,2025-11-03 10:00:00+00:00,256880.28
NO1,HYDRO,2025-11-03 10:00:00+00:00,2366802.0
NO5,*,2025-11-03 10:00:00+00:00,0.097
NO5,SOLAR,2025-11-03 10:00:00+00:00,1529.79
NO1,SOLAR,2025-11-03 10:00:00+00:00,15902.361
NO1,THERMAL,2025-11-03 10:00:00+00:00,16239.806
NO2,WIND,2025-11-03 10:00:00+00:00,815442.0
NO3,SOLAR,2025-11-03 10:00:00+00:00,1711.888
NO2,SOLAR,2025-11-03 10:00:00+00:00,9997.906
NO1,OTHER,2025-11-03 10:00:00+00:00,338.461
NO2,OTHER,2025-11-03 10:00:00+00:00,178.409
NO5,WIND,2025-11-03 10:00:00+00:00,0.135
NO5,THERMAL,2025-11-03 10:00:00+00:00,14563.143
NO2,THERMAL,2025-11-03 10:00:00+00:00,16677.496
NO4,HYDRO,2025-11-03 10:00:00+00:00,3542877.0
NO1,OTHER,2025-11-03 11:00:00+00:00,411.283
NO2,SOLAR,2025-11-03 11:00:00+00:00,8526.416
NO2,OTHER,2025-11-03 11:00:00+00:00,135.531
NO1,WIND,2025-11-03 11:00:00+00:00,125842.555
NO5,OTHER,2025-11-03 11:00:00+00:00,11.912
NO3,OTHER,2025-11-03 11:00:00+00:00,119.704
NO1,THERMAL,2025-11-03 11:00:00+00:00,16278.661
NO5,*,2025-11-03 11:00:00+00:00,0.068
NO4,SOLAR,2025-11-03 11:00:00+00:00,14.462
NO5,THERMAL,2025-11-03 11:00:00+00:00,14013.967
NO2,HYDRO,2025-11-03 11:00:00+00:00,5083555.0
NO3,SOLAR,2025-11-03 11:00:00+00:00,1883.813
NO3,WIND,2025-11-03 11:00:00+00:00,625170.9
NO3,THERMAL,2025-11-03 11:00:00+00:00,21900.28
NO4,THERMAL,2025-11-03 11:00:00+00:00,237535.0
NO4,HYDRO,2025-11-03 11:00:00+00:00,3226970.5
NO3,HYDRO,2025-11-03 11:00:00+00:00,2413710.2
NO2,THERMAL,2025-11-03 11:00:00+00:00,16428.889
NO4,WIND,2025-11-03 11:00:00+00:00,243550.28
NO5,WIND,2025-11-03 11:00:00+00:00,0.714
NO2,WIND,2025-11-03 11:00:00+00:00,981185.4
NO5,HYDRO,2025-11-03 11:00:00+00:00,3373498.5
NO4,OTHER,2025-11-03 11:00:00+00:00,16.6
NO5,SOLAR,2025-11-03 11:00:00+00:00,1217.564
NO1,HYDRO,2025-11-03 11:00:00+00:00,2359274.5
NO1,SOLAR,2025-11-03 11:00:00+00:00,18530.043
NO2,SOLAR,2025-11-03 12:00:00+00:00,5233.12
NO5,SOLAR,2025-11-03 12:00:00+00:00,554.148
NO4,HYDRO,2025-11-03 12:00:00+00:00,3064936.5
NO2,WIND,2025-11-03 12:00:00+00:00,1041986.7
NO5,WIND,2025-11-03 12:00:00+00:00,0.076
NO1,THERMAL,2025-11-03 12:00:00+00:00,18784.828
NO2,THERMAL,2025-11-03 12:00:00+00:00,16665.477
NO5,*,2025-11-03 12:00:00+00:00,0.0
NO1,HYDRO,2025-11-03 12:00:00+00:00,2434996.5
NO1,OTHER,2025-11-03 12:00:00+00:00,328.707
NO3,WIND,2025-11-03 12:00:00+00:00,643136.0
NO1,WIND,2025-11-03 12:00:00+00:00,115905.53
NO2,OTHER,2025-11-03 12:00:00+00:00,100.295
NO4,SOLAR,2025-11-03 12:00:00+00:00,8.431
NO4,OTHER,2025-11-03 12:00:00+00:00,14.2
NO5,THERMAL,2025-11-03 12:00:00+00:00,14293.54
NO3,SOLAR,2025-11-03 12:00:00+00:00,1472.949
NO3,THERMAL,2025-11-03 12:00:00+00:00,23153.38
NO5,OTHER,2025-11-03 12:00:00+00:00,3.784
NO1,SOLAR,2025-11-03 12:00:00+00:00,15853.111
NO5,HYDRO,2025-11-03 12:00:00+00:00,3314911.0
NO4,WIND,2025-11-03 12:00:00+00:00,222811.72
NO2,HYDRO,2025-11-03 12:00:00+00:00,5156737.5
NO4,THERMAL,2025-11-03 12:00:00+00:00,238216.0
NO3,HYDRO,2025-11-03 12:00:00+00:00,2454655.0
NO3,OTHER,2025-11-03 12:00:00+00:00,113.316
NO5,WIND,2025-11-03 13:00:00+00:00,0.0
NO1,WIND,2025-11-03 13:00:00+00:00,106163.93
NO5,HYDRO,2025-11-03 13:00:00+00:00,3620325.0
NO5,*,2025-11-03 13:00:00+00:00,0.0
NO4,THERMAL,2025-11-03 13:00:00+00:00,235995.0
NO5,SOLAR,2025-11-03 13:00:00+00:00,224.244
NO3,WIND,2025-11-03 13:00:00+00:00,699433.1
NO3,SOLAR,2025-11-03 13:00:00+00:00,521.34
NO1,OTHER,2025-11-03 13:00:00+00:00,232.812
NO4,HYDRO,2025-11-03 13:00:00+00:00,2988397.2
NO2,HYDRO,2025-11-03 13:00:00+00:00,5566982.5
NO2,SOLAR,2025-11-03 13:00:00+00:00,1563.567
NO3,HYDRO,2025-11-03 13:00:00+00:00,2362306.5
NO4,OTHER,2025-11-03 13:00:00+00:00,13.44
NO1,HYDRO,2025-11-03 13:00:00+00:00,2405687.0
NO2,THERMAL,2025-11-03 13:00:00+00:00,15624.938
NO4,WIND,2025-11-03 13:00:00+00:00,243256.64
NO3,THERMAL,2025-11-03 13:00:00+00:00,22313.48
NO4,SOLAR,2025-11-03 13:00:00+00:00,4.501
NO2,OTHER,2025-11-03 13:00:00+00:00,66.952
NO1,THERMAL,2025-11-03 13:00:00+00:00,15410.78
NO5,OTHER,2025-11-03 13:00:00+00:00,1.096
NO1,SOLAR,2025-11-03 13:00:00+00:00,7022.497
NO2,WIND,2025-11-03 13:00:00+00:00,1016347.2
NO5,THERMAL,2025-11-03 13:00:00+00:00,13877.126
NO3,OTHER,2025-11-03 13:00:00+00:00,93.687
NO1,WIND,2025-11-03 14:00:00+00:00,123398.13
NO5,THERMAL,2025-11-03 14:00:00+00:00,14345.58
NO4,WIND,2025-11-03 14:00:00+00:00,322109.56
NO3,THERMAL,2025-11-03 14:00:00+00:00,22058.98
NO2,THERMAL,2025-11-03 14:00:00+00:00,16260.352
NO4,THERMAL,2025-11-03 14:00:00+00:00,234080.0
NO5,SOLAR,2025-11-03 14:00:00+00:00,58.328
NO1,OTHER,2025-11-03 14:00:00+00:00,192.849
NO1,HYDRO,2025-11-03 14:00:00+00:00,2390801.2
NO5,WIND,2025-11-03 14:00:00+00:00,0.0
NO2,HYDRO,2025-11-03 14:00:00+00:00,5894476.5
NO5,*,2025-11-03 14:00:00+00:00,0.0
NO2,OTHER,2025-11-03 14:00:00+00:00,53.168
NO5,OTHER,2025-11-03 14:00:00+00:00,1.098
NO1,THERMAL,2025-11-03 14:00:00+00:00,15540.833
NO3,OTHER,2025-11-03 14:00:00+00:00,45.228
NO4,SOLAR,2025-11-03 14:00:00+00:00,0.0
NO1,SOLAR,2025-11-03 14:00:00+00:00,1357.253
NO2,WIND,2025-11-03 14:00:00+00:00,961267.0
NO2,SOLAR,2025-11-03 14:00:00+00:00,265.496
NO4,OTHER,2025-11-03 14:00:00+00:00,14.48
NO3,WIND,2025-11-03 14:00:00+00:00,801533.9
NO3,HYDRO,2025-11-03 14:00:00+00:00,2371133.0
NO5,HYDRO,2025-11-03 14:00:00+00:00,3747275.0
NO3,SOLAR,2025-11-03 14:00:00+00:00,87.976
NO4,HYDRO,2025-11-03 14:00:00+00:00,2753710.8
NO2,HYDRO,2025-11-03 15:00:00+00:00,6121766.5
NO1,WIND,2025-11-03 15:00:00+00:00,162818.75
NO2,SOLAR,2025-11-03 15:00:00+00:00,140.949
NO5,SOLAR,2025-11-03 15:00:00+00:00,40.168
NO1,SOLAR,2025-11-03 15:00:00+00:00,552.705
NO3,SOLAR,2025-11-03 15:00:00+00:00,61.307
NO1,OTHER,2025-11-03 15:00:00+00:00,208.184
NO5,THERMAL,2025-11-03 15:00:00+00:00,13895.76
NO4,THERMAL,2025-11-03 15:00:00+00:00,236814.0
NO5,OTHER,2025-11-03 15:00:00+00:00,0.0
NO4,HYDRO,2025-11-03 15:00:00+00:00,2843634.5
NO3,HYDRO,2025-11-03 15:00:00+00:00,2445723.8
NO1,HYDRO,2025-11-03 15:00:00+00:00,2389014.5
NO4,SOLAR,2025-11-03 15:00:00+00:00,0.0
NO3,THERMAL,2025-11-03 15:00:00+00:00,21606.2
NO4,OTHER,2025-11-03 15:00:00+00:00,15.28
NO5,HYDRO,2025-11-03 15:00:00+00:00,4150227.5
NO3,OTHER,2025-11-03 15:00:00+00:00,58.533
NO2,WIND,2025-11-03 15:00:00+00:00,798660.4
NO5,WIND,2025-11-03 15:00:00+00:00,0.0
NO5,*,2025-11-03 15:00:00+00:00,0.001
NO2,THERMAL,2025-11-03 15:00:00+00:00,16505.695
NO4,WIND,2025-11-03 15:00:00+00:00,310469.28
NO1,THERMAL,2025-11-03 15:00:00+00:00,13945.54
NO2,OTHER,2025-11-03 15:00:00+00:00,62.253
NO3,WIND,2025-11-03 15:00:00+00:00,919185.75
NO4,SOLAR,2025-11-03 16:00:00+00:00,0.001
NO1,SOLAR,2025-11-03 16:00:00+00:00,411.95
NO2,SOLAR,2025-11-03 16:00:00+00:00,138.051
NO5,SOLAR,2025-11-03 16:00:00+00:00,37.68
NO3,OTHER,2025-11-03 16:00:00+00:00,105.317
NO4,THERMAL,2025-11-03 16:00:00+00:00,234973.0
NO3,HYDRO,2025-11-03 16:00:00+00:00,2311891.0
NO4,HYDRO,2025-11-03 16:00:00+00:00,2793510.5
NO2,OTHER,2025-11-03 16:00:00+00:00,70.571
NO5,OTHER,2025-11-03 16:00:00+00:00,0.0
NO3,THERMAL,2025-11-03 16:00:00+00:00,22807.4
NO5,THERMAL,2025-11-03 16:00:00+00:00,14071.959
NO5,HYDRO,2025-11-03 16:00:00+00:00,4423717.0
NO4,WIND,2025-11-03 16:00:00+00:00,393413.8
NO3,WIND,2025-11-03 16:00:00+00:00,1094226.4
NO2,THERMAL,2025-11-03 16:00:00+00:00,16113.892
NO2,WIND,2025-11-03 16:00:00+00:00,520969.44
NO1,WIND,2025-11-03 16:00:00+00:00,185275.05
NO5,*,2025-11-03 16:00:00+00:00,0.0
NO1,HYDRO,2025-11-03 16:00:00+00:00,2476396.2
NO1,THERMAL,2025-11-03 16:00:00+00:00,13519.5
NO5,WIND,2025-11-03 16:00:00+00:00,0.0
NO4,OTHER,2025-11-03 16:00:00+00:00,16.84
NO2,HYDRO,2025-11-03 16:00:00+00:00,6874819.0
NO3,SOLAR,2025-11-03 16:00:00+00:00,61.083
NO1,OTHER,2025-11-03 16:00:00+00:00,307.572
NO1,WIND,2025-11-03 17:00:00+00:00,208363.64
NO1,HYDRO,2025-11-03 17:00:00+00:00,2394020.2
NO5,HYDRO,2025-11-03 17:00:00+00:00,4264463.5
NO4,HYDRO,2025-11-03 17:00:00+00:00,3021642.5
NO4,THERMAL,2025-11-03 17:00:00+00:00,235459.0
NO5,OTHER,2025-11-03 17:00:00+00:00,0.0
NO5,THERMAL,2025-11-03 17:00:00+00:00,13670.144
NO2,SOLAR,2025-11-03 17:00:00+00:00,122.871
NO2,OTHER,2025-11-03 17:00:00+00:00,75.09
NO3,THERMAL,2025-11-03 17:00:00+00:00,21296.0
NO5,WIND,2025-11-03 17:00:00+00:00,0.0
NO4,OTHER,2025-11-03 17:00:00+00:00,15.08
NO3,OTHER,2025-11-03 17:00:00+00:00,108.472
NO3,HYDRO,2025-11-03 17:00:00+00:00,2420709.5
NO3,WIND,2025-11-03 17:00:00+00:00,1253085.6
NO2,HYDRO,2025-11-03 17:00:00+00:00,6687662.0
NO4,SOLAR,2025-11-03 17:00:00+00:00,0.001
NO1,SOLAR,2025-11-03 17:00:00+00:00,344.299
NO5,SOLAR,2025-11-03 17:00:00+00:00,34.186
NO2,WIND,2025-11-03 17:00:00+00:00,404836.3
NO5,*,2025-11-03 17:00:00+00:00,0.0
NO3,SOLAR,2025-11-03 17:00:00+00:00,55.856
NO1,THERMAL,2025-11-03 17:00:00+00:00,13468.3
NO1,OTHER,2025-11-03 17:00:00+00:00,385.35
NO2,THERMAL,2025-11-03 17:00:00+00:00,16349.866
NO4,WIND,2025-11-03 17:00:00+00:00,384931.4
NO3,HYDRO,2025-11-03 18:00:00+00:00,2383329.5
NO2,THERMAL,2025-11-03 18:00:00+00:00,16399.54
NO5,THERMAL,2025-11-03 18:00:00+00:00,14457.866
NO1,OTHER,2025-11-03 18:00:00+00:00,215.55
