priceArea,consumptionGroup,startTime,quantityKwh,countMeteringPoints
NO3,CABIN,2025-11-06 19:00:00+00:00,45029.4,
NO5,SECONDARY,2025-11-06 19:00:00+00:00,1128573.6,
NO4,TERTIARY,2025-11-06 19:00:00+00:00,446386.66,
NO3,TERTIARY,2025-11-06 19:00:00+00:00,630392.7,
NO5,PRIMARY,2025-11-06 20:00:00+00:00,13030.876,
NO4,HOUSEHOLD,2025-11-06 20:00:00+00:00,590047.44,
NO4,SECONDARY,2025-11-06 20:00:00+00:00,1253576.1,
NO5,CABIN,2025-11-06 20:00:00+00:00,37795.797,
NO4,TERTIARY,2025-11-06 20:00:00+00:00,433529.84,
NO3,TERTIARY,2025-11-06 20:00:00+00:00,604692.0,
NO5,TERTIARY,2025-11-06 20:00:00+00:00,260151.86,
NO3,SECONDARY,2025-11-06 20:00:00+00:00,1933399.2,
NO4,CABIN,2025-11-06 20:00:00+00:00,42206.855,
NO5,SECONDARY,2025-11-06 20:00:00+00:00,1125022.2,
NO5,HOUSEHOLD,2025-11-06 20:00:00+00:00,449713.75,
NO4,PRIMARY,2025-11-06 20:00:00+00:00,60745.633,
NO3,PRIMARY,2025-11-06 20:00:00+00:00,92819.77,
NO3,HOUSEHOLD,2025-11-06 20:00:00+00:00,826828.75,
NO2,PRIMARY,2025-11-06 20:00:00+00:00,70061.04,
NO1,SECONDARY,2025-11-06 20:00:00+00:00,691820.9,
NO2,SECONDARY,2025-11-06 20:00:00+00:00,2224608.2,
NO1,CABIN,2025-11-06 20:00:00+00:00,74359.67,
NO2,CABIN,2025-11-06 20:00:00+00:00,54924.43,
NO2,HOUSEHOLD,2025-11-06 20:00:00+00:00,1106079.2,
NO3,CABIN,2025-11-06 20:00:00+00:00,45291.086,
NO2,TERTIARY,2025-11-06 20:00:00+00:00,534100.25,
NO1,TERTIARY,2025-11-06 20:00:00+00:00,1075761.1,
NO1,PRIMARY,2025-11-06 20:00:00+00:00,39815.297,
NO1,HOUSEHOLD,2025-11-06 20:00:00+00:00,1903358.1,
NO3,CABIN,2025-11-06 21:00:00+00:00,45078.918,
NO2,CABIN,2025-11-06 21:00:00+00:00,54960.586,
NO1,PRIMARY,2025-11-06 21:00:00+00:00,39103.15,
NO3,TERTIARY,2025-11-06 21:00:00+00:00,582824.8,
NO4,SECONDARY,2025-11-06 21:00:00+00:00,1233915.8,
NO2,HOUSEHOLD,2025-11-06 21:00:00+00:00,1068303.4,
NO5,TERTIARY,2025-11-06 21:00:00+00:00,237112.92,
NO1,CABIN,2025-11-06 21:00:00+00:00,74789.34,
NO5,CABIN,2025-11-06 21:00:00+00:00,37847.76,
NO4,PRIMARY,2025-11-06 21:00:00+00:00,59204.58,
NO4,HOUSEHOLD,2025-11-06 21:00:00+00:00,574593.44,
NO5,PRIMARY,2025-11-06 21:00:00+00:00,12805.602,
NO3,SECONDARY,2025-11-06 21:00:00+00:00,1914459.5,
NO5,HOUSEHOLD,2025-11-06 21:00:00+00:00,433702.7,
NO1,SECONDARY,2025-11-06 21:00:00+00:00,673694.7,
NO2,PRIMARY,2025-11-06 21:00:00+00:00,66708.64,
NO2,TERTIARY,2025-11-06 21:00:00+00:00,497118.16,
NO3,PRIMARY,2025-11-06 21:00:00+00:00,90581.914,
NO4,CABIN,2025-11-06 21:00:00+00:00,41935.195,
NO5,SECONDARY,2025-11-06 21:00:00+00:00,1123248.5,
NO4,TERTIARY,2025-11-06 21:00:00+00:00,414232.53,
NO2,SECONDARY,2025-11-06 21:00:00+00:00,2206911.2,
NO3,HOUSEHOLD,2025-11-06 21:00:00+00:00,802690.25,
NO1,HOUSEHOLD,2025-11-06 21:00:00+00:00,1831731.9,
NO1,TERTIARY,2025-11-06 21:00:00+00:00,1009691.25,
NO3,CABIN,2025-11-06 22:00:00+00:00,44310.234,
NO1,HOUSEHOLD,2025-11-06 22:00:00+00:00,1694141.9,
NO5,TERTIARY,2025-11-06 22:00:00+00:00,224716.05,
NO3,TERTIARY,2025-11-06 22:00:00+00:00,566934.8,
NO2,PRIMARY,2025-11-06 22:00:00+00:00,64664.355,
NO5,SECONDARY,2025-11-06 22:00:00+00:00,1115701.4,
NO1,TERTIARY,2025-11-06 22:00:00+00:00,947043.6,
NO4,PRIMARY,2025-11-06 22:00:00+00:00,57920.145,
NO2,CABIN,2025-11-06 22:00:00+00:00,53906.74,
NO5,HOUSEHOLD,2025-11-06 22:00:00+00:00,403512.47,
NO1,SECONDARY,2025-11-06 22:00:00+00:00,660704.6,
NO1,CABIN,2025-11-06 22:00:00+00:00,74602.625,
NO4,CABIN,2025-11-06 22:00:00+00:00,41517.684,
NO3,HOUSEHOLD,2025-11-06 22:00:00+00:00,758145.56,
NO3,PRIMARY,2025-11-06 22:00:00+00:00,86487.93,
NO5,CABIN,2025-11-06 22:00:00+00:00,37558.844,
NO2,TERTIARY,2025-11-06 22:00:00+00:00,467443.16,
NO2,SECONDARY,2025-11-06 22:00:00+00:00,2185391.8,
NO3,SECONDARY,2025-11-06 22:00:00+00:00,1912186.2,
NO4,HOUSEHOLD,2025-11-06 22:00:00+00:00,545392.1,
NO1,PRIMARY,2025-11-06 22:00:00+00:00,36959.582,
NO4,SECONDARY,2025-11-06 22:00:00+00:00,1229494.0,
NO2,HOUSEHOLD,2025-11-06 22:00:00+00:00,987865.56,
NO5,PRIMARY,2025-11-06 22:00:00+00:00,12756.429,
NO4,TERTIARY,2025-11-06 22:00:00+00:00,404503.56,
NO4,PRIMARY,2025-11-06 23:00:00+00:00,57373.836,
NO4,CABIN,2025-11-06 23:00:00+00:00,40979.03,
NO5,PRIMARY,2025-11-06 23:00:00+00:00,12191.031,
NO5,TERTIARY,2025-11-06 23:00:00+00:00,215332.34,
NO3,TERTIARY,2025-11-06 23:00:00+00:00,548488.2,
NO1,TERTIARY,2025-11-06 23:00:00+00:00,900494.9,
NO5,CABIN,2025-11-06 23:00:00+00:00,36736.387,
NO1,CABIN,2025-11-06 23:00:00+00:00,73395.09,
NO1,PRIMARY,2025-11-06 23:00:00+00:00,35523.73,
NO4,HOUSEHOLD,2025-11-06 23:00:00+00:00,514224.1,
NO2,SECONDARY,2025-11-06 23:00:00+00:00,2183794.2,
NO2,TERTIARY,2025-11-06 23:00:00+00:00,450964.62,
NO1,SECONDARY,2025-11-06 23:00:00+00:00,645414.4,
NO5,HOUSEHOLD,2025-11-06 23:00:00+00:00,368207.34,
NO3,CABIN,2025-11-06 23:00:00+00:00,43714.93,
NO2,PRIMARY,2025-11-06 23:00:00+00:00,63796.45,
NO3,SECONDARY,2025-11-06 23:00:00+00:00,1908371.0,
NO5,SECONDARY,2025-11-06 23:00:00+00:00,1113493.0,
NO2,CABIN,2025-11-06 23:00:00+00:00,52771.555,
NO1,HOUSEHOLD,2025-11-06 23:00:00+00:00,1542808.5,
NO4,TERTIARY,2025-11-06 23:00:00+00:00,394311.34,
NO2,HOUSEHOLD,2025-11-06 23:00:00+00:00,902937.8,
NO3,HOUSEHOLD,2025-11-06 23:00:00+00:00,701321.75,
NO3,PRIMARY,2025-11-06 23:00:00+00:00,84858.59,
NO4,SECONDARY,2025-11-06 23:00:00+00:00,1239438.9,
NO5,SECONDARY,2025-11-07 00:00:00+00:00,1111299.4,
NO4,HOUSEHOLD,2025-11-07 00:00:00+00:00,488331.28,
NO4,PRIMARY,2025-11-07 00:00:00+00:00,57046.133,
NO1,PRIMARY,2025-11-07 00:00:00+00:00,36186.15,
NO4,SECONDARY,2025-11-07 00:00:00+00:00,1228633.1,
NO5,HOUSEHOLD,2025-11-07 00:00:00+00:00,340726.88,
NO3,SECONDARY,2025-11-07 00:00:00+00:00,1907305.6,
NO2,HOUSEHOLD,2025-11-07 00:00:00+00:00,841523.1,
NO5,PRIMARY,2025-11-07 00:00:00+00:00,11765.382,
NO5,TERTIARY,2025-11-07 00:00:00+00:00,212130.02,
NO5,CABIN,2025-11-07 00:00:00+00:00,36036.67,
NO1,TERTIARY,2025-11-07 00:00:00+00:00,871985.2,
NO1,HOUSEHOLD,2025-11-07 00:00:00+00:00,1433284.6,
NO2,PRIMARY,2025-11-07 00:00:00+00:00,66214.9,
NO3,TERTIARY,2025-11-07 00:00:00+00:00,536708.8,
NO2,SECONDARY,2025-11-07 00:00:00+00:00,2181211.0,
NO3,HOUSEHOLD,2025-11-07 00:00:00+00:00,654256.4,
NO1,SECONDARY,2025-11-07 00:00:00+00:00,662255.2,
NO3,CABIN,2025-11-07 00:00:00+00:00,42951.605,
NO3,PRIMARY,2025-11-07 00:00:00+00:00,84669.21,
NO2,TERTIARY,2025-11-07 00:00:00+00:00,437937.9,
NO4,CABIN,2025-11-07 00:00:00+00:00,40615.9,
NO1,CABIN,2025-11-07 00:00:00+00:00,71763.84,
NO2,CABIN,2025-11-07 00:00:00+00:00,51924.684,
NO4,TERTIARY,2025-11-07 00:00:00+00:00,392984.88,
NO2,SECONDARY,2025-11-07 01:00:00+00:00,2178881.8,
NO3,HOUSEHOLD,2025-11-07 01:00:00+00:00,629653.3,
NO3,TERTIARY,2025-11-07 01:00:00+00:00,533438.56,
NO1,TERTIARY,2025-11-07 01:00:00+00:00,852423.5,
NO2,HOUSEHOLD,2025-11-07 01:00:00+00:00,806238.5,
NO1,SECONDARY,2025-11-07 01:00:00+00:00,653189.5,
NO5,HOUSEHOLD,2025-11-07 01:00:00+00:00,323359.4,
NO5,PRIMARY,2025-11-07 01:00:00+00:00,11838.683,
NO4,CABIN,2025-11-07 01:00:00+00:00,40405.004,
NO3,PRIMARY,2025-11-07 01:00:00+00:00,83870.12,
NO4,HOUSEHOLD,2025-11-07 01:00:00+00:00,471761.8,
NO1,PRIMARY,2025-11-07 01:00:00+00:00,36828.17,
NO2,TERTIARY,2025-11-07 01:00:00+00:00,433638.78,
NO4,SECONDARY,2025-11-07 01:00:00+00:00,1227167.2,
NO3,SECONDARY,2025-11-07 01:00:00+00:00,1895362.4,
NO5,CABIN,2025-11-07 01:00:00+00:00,35389.48,
NO1,HOUSEHOLD,2025-11-07 01:00:00+00:00,1364294.4,
NO4,TERTIARY,2025-11-07 01:00:00+00:00,387698.25,
NO3,CABIN,2025-11-07 01:00:00+00:00,42465.3,
NO1,CABIN,2025-11-07 01:00:00+00:00,70554.37,
NO2,PRIMARY,2025-11-07 01:00:00+00:00,68244.75,
NO2,CABIN,2025-11-07 01:00:00+00:00,51247.438,
NO5,TERTIARY,2025-11-07 01:00:00+00:00,204309.81,
NO5,SECONDARY,2025-11-07 01:00:00+00:00,1112021.5,
NO4,PRIMARY,2025-11-07 01:00:00+00:00,56921.11,
NO2,CABIN,2025-11-07 02:00:00+00:00,50825.664,
NO3,PRIMARY,2025-11-07 02:00:00+00:00,84692.695,
NO1,HOUSEHOLD,2025-11-07 02:00:00+00:00,1311988.2,
NO4,HOUSEHOLD,2025-11-07 02:00:00+00:00,463056.3,
NO1,PRIMARY,2025-11-07 02:00:00+00:00,37430.36,
NO2,PRIMARY,2025-11-07 02:00:00+00:00,72490.79,
NO4,PRIMARY,2025-11-07 02:00:00+00:00,56826.445,
NO2,SECONDARY,2025-11-07 02:00:00+00:00,2186103.2,
NO5,PRIMARY,2025-11-07 02:00:00+00:00,11886.763,
NO2,TERTIARY,2025-11-07 02:00:00+00:00,435681.44,
NO1,CABIN,2025-11-07 02:00:00+00:00,69504.28,
NO3,SECONDARY,2025-11-07 02:00:00+00:00,1898177.8,
NO5,CABIN,2025-11-07 02:00:00+00:00,34568.984,
NO5,SECONDARY,2025-11-07 02:00:00+00:00,1108054.1,
NO5,TERTIARY,2025-11-07 02:00:00+00:00,202099.83,
NO2,HOUSEHOLD,2025-11-07 02:00:00+00:00,778896.8,
NO3,HOUSEHOLD,2025-11-07 02:00:00+00:00,610973.9,
NO4,SECONDARY,2025-11-07 02:00:00+00:00,1206883.5,
NO3,CABIN,2025-11-07 02:00:00+00:00,41999.84,
NO4,CABIN,2025-11-07 02:00:00+00:00,40233.207,
NO1,TERTIARY,2025-11-07 02:00:00+00:00,841390.3,
NO3,TERTIARY,2025-11-07 02:00:00+00:00,534864.6,
NO4,TERTIARY,2025-11-07 02:00:00+00:00,391677.2,
NO5,HOUSEHOLD,2025-11-07 02:00:00+00:00,310397.8,
NO1,SECONDARY,2025-11-07 02:00:00+00:00,648431.3,
NO2,CABIN,2025-11-07 03:00:00+00:00,50685.2,
NO3,HOUSEHOLD,2025-11-07 03:00:00+00:00,596872.8,
NO4,PRIMARY,2025-11-07 03:00:00+00:00,56971.605,
NO3,PRIMARY,2025-11-07 03:00:00+00:00,85992.22,
NO5,HOUSEHOLD,2025-11-07 03:00:00+00:00,302136.1,
NO3,CABIN,2025-11-07 03:00:00+00:00,41877.562,
NO4,CABIN,2025-11-07 03:00:00+00:00,40228.68,
NO4,SECONDARY,2025-11-07 03:00:00+00:00,1234109.2,
NO2,SECONDARY,2025-11-07 03:00:00+00:00,2196374.0,
NO2,TERTIARY,2025-11-07 03:00:00+00:00,443878.44,
NO1,CABIN,2025-11-07 03:00:00+00:00,68575.67,
NO1,SECONDARY,2025-11-07 03:00:00+00:00,628626.25,
NO5,SECONDARY,2025-11-07 03:00:00+00:00,1109084.6,
NO4,HOUSEHOLD,2025-11-07 03:00:00+00:00,459283.38,
NO4,TERTIARY,2025-11-07 03:00:00+00:00,395970.78,
NO2,HOUSEHOLD,2025-11-07 03:00:00+00:00,764167.3,
NO5,CABIN,2025-11-07 03:00:00+00:00,34181.97,
NO1,TERTIARY,2025-11-07 03:00:00+00:00,856809.2,
NO5,PRIMARY,2025-11-07 03:00:00+00:00,11788.344,
NO2,PRIMARY,2025-11-07 03:00:00+00:00,79281.445,
NO5,TERTIARY,2025-11-07 03:00:00+00:00,204512.9,
NO3,SECONDARY,2025-11-07 03:00:00+00:00,1914929.8,
NO1,HOUSEHOLD,2025-11-07 03:00:00+00:00,1282388.1,
NO3,TERTIARY,2025-11-07 03:00:00+00:00,538657.0,
NO1,PRIMARY,2025-11-07 03:00:00+00:00,39029.61,
NO3,TERTIARY,2025-11-07 04:00:00+00:00,561927.8,
NO3,CABIN,2025-11-07 04:00:00+00:00,41775.6,
NO1,TERTIARY,2025-11-07 04:00:00+00:00,928725.2,
NO5,HOUSEHOLD,2025-11-07 04:00:00+00:00,304279.38,
NO4,CABIN,2025-11-07 04:00:00+00:00,40579.39,
NO4,TERTIARY,2025-11-07 04:00:00+00:00,408306.3,
NO5,SECONDARY,2025-11-07 04:00:00+00:00,1112354.5,
NO3,HOUSEHOLD,2025-11-07 04:00:00+00:00,599798.94,
NO5,TERTIARY,2025-11-07 04:00:00+00:00,217152.72,
NO1,SECONDARY,2025-11-07 04:00:00+00:00,630456.94,
NO4,HOUSEHOLD,2025-11-07 04:00:00+00:00,464499.12,
NO2,TERTIARY,2025-11-07 04:00:00+00:00,485961.3,
NO2,HOUSEHOLD,2025-11-07 04:00:00+00:00,775894.5,
NO1,PRIMARY,2025-11-07 04:00:00+00:00,39957.98,
NO4,PRIMARY,2025-11-07 04:00:00+00:00,57782.266,
NO3,PRIMARY,2025-11-07 04:00:00+00:00,86554.87,
NO2,CABIN,2025-11-07 04:00:00+00:00,51340.54,
NO3,SECONDARY,2025-11-07 04:00:00+00:00,1922719.0,
NO2,PRIMARY,2025-11-07 04:00:00+00:00,82163.49,
NO2,SECONDARY,2025-11-07 04:00:00+00:00,2205256.5,
NO1,HOUSEHOLD,2025-11-07 04:00:00+00:00,1302034.1,
NO5,PRIMARY,2025-11-07 04:00:00+00:00,11885.384,
NO5,CABIN,2025-11-07 04:00:00+00:00,33949.39,
NO1,CABIN,2025-11-07 04:00:00+00:00,68270.664,
NO4,SECONDARY,2025-11-07 04:00:00+00:00,1229302.9,
NO5,PRIMARY,2025-11-07 05:00:00+00:00,12932.648,
NO3,TERTIARY,2025-11-07 05:00:00+00:00,618616.25,
NO1,CABIN,2025-11-07 05:00:00+00:00,69058.01,
NO5,SECONDARY,2025-11-07 05:00:00+00:00,1123547.9,
NO3,CABIN,2025-11-07 05:00:00+00:00,42134.438,
NO1,HOUSEHOLD,2025-11-07 05:00:00+00:00,1433589.5,
NO3,SECONDARY,2025-11-07 05:00:00+00:00,1953097.5,
NO5,TERTIARY,2025-11-07 05:00:00+00:00,254858.86,
NO1,PRIMARY,2025-11-07 05:00:00+00:00,43602.867,
NO2,TERTIARY,2025-11-07 05:00:00+00:00,577344.7,
NO3,HOUSEHOLD,2025-11-07 05:00:00+00:00,642983.1,
NO4,CABIN,2025-11-07 05:00:00+00:00,41174.305,
NO5,HOUSEHOLD,2025-11-07 05:00:00+00:00,327106.6,
NO1,SECONDARY,2025-11-07 05:00:00+00:00,694139.06,
NO2,SECONDARY,2025-11-07 05:00:00+00:00,2259316.5,
NO4,HOUSEHOLD,2025-11-07 05:00:00+00:00,494433.1,
NO4,PRIMARY,2025-11-07 05:00:00+00:00,60110.02,
NO2,PRIMARY,2025-11-07 05:00:00+00:00,87971.35,
NO2,HOUSEHOLD,2025-11-07 05:00:00+00:00,848346.6,
NO4,SECONDARY,2025-11-07 05:00:00+00:00,1238954.9,
NO4,TERTIARY,2025-11-07 05:00:00+00:00,445229.7,
NO3,PRIMARY,2025-11-07 05:00:00+00:00,91445.42,
NO5,CABIN,2025-11-07 05:00:00+00:00,34177.69,
NO1,TERTIARY,2025-11-07 05:00:00+00:00,1106460.4,
NO2,CABIN,2025-11-07 05:00:00+00:00,52412.984,
NO5,TERTIARY,2025-11-07 06:00:00+00:00,301837.12,
NO3,PRIMARY,2025-11-07 06:00:00+00:00,96898.4,
NO4,PRIMARY,2025-11-07 06:00:00+00:00,63106.117,
NO2,SECONDARY,2025-11-07 06:00:00+00:00,2288625.8,
NO3,TERTIARY,2025-11-07 06:00:00+00:00,692235.06,
NO1,TERTIARY,2025-11-07 06:00:00+00:00,1298888.0,
NO4,HOUSEHOLD,2025-11-07 06:00:00+00:00,536655.94,
NO5,SECONDARY,2025-11-07 06:00:00+00:00,1144501.5,
NO2,TERTIARY,2025-11-07 06:00:00+00:00,684866.1,
NO5,CABIN,2025-11-07 06:00:00+00:00,34874.96,
NO5,PRIMARY,2025-11-07 06:00:00+00:00,14336.102,
NO2,HOUSEHOLD,2025-11-07 06:00:00+00:00,932301.8,
NO3,SECONDARY,2025-11-07 06:00:00+00:00,2004564.1,
NO1,HOUSEHOLD,2025-11-07 06:00:00+00:00,1604159.0,
NO1,PRIMARY,2025-11-07 06:00:00+00:00,49110.87,
NO2,CABIN,2025-11-07 06:00:00+00:00,53806.62,
NO1,SECONDARY,2025-11-07 06:00:00+00:00,774777.9,
NO2,PRIMARY,2025-11-07 06:00:00+00:00,93801.695,
NO4,CABIN,2025-11-07 06:00:00+00:00,42012.844,
NO3,HOUSEHOLD,2025-11-07 06:00:00+00:00,698291.25,
NO4,SECONDARY,2025-11-07 06:00:00+00:00,1278140.6,
NO5,HOUSEHOLD,2025-11-07 06:00:00+00:00,355877.03,
NO3,CABIN,2025-11-07 06:00:00+00:00,42954.027,
NO4,TERTIARY,2025-11-07 06:00:00+00:00,495016.22,
NO1,CABIN,2025-11-07 06:00:00+00:00,70954.4,
NO4,HOUSEHOLD,2025-11-07 07:00:00+00:00,536791.56,
NO5,TERTIARY,2025-11-07 07:00:00+00:00,328236.38,
NO1,HOUSEHOLD,2025-11-07 07:00:00+00:00,1591295.0,
NO5,SECONDARY,2025-11-07 07:00:00+00:00,1151395.8,
NO3,PRIMARY,2025-11-07 07:00:00+00:00,101522.21,
NO4,TERTIARY,2025-11-07 07:00:00+00:00,526498.9,
NO5,HOUSEHOLD,2025-11-07 07:00:00+00:00,362486.97,
NO5,PRIMARY,2025-11-07 07:00:00+00:00,15562.243,
NO2,HOUSEHOLD,2025-11-07 07:00:00+00:00,927399.75,
NO2,CABIN,2025-11-07 07:00:00+00:00,54941.008,
NO1,TERTIARY,2025-11-07 07:00:00+00:00,1410489.9,
NO1,SECONDARY,2025-11-07 07:00:00+00:00,790635.9,
NO5,CABIN,2025-11-07 07:00:00+00:00,35414.645,
NO1,PRIMARY,2025-11-07 07:00:00+00:00,50906.73,
NO3,HOUSEHOLD,2025-11-07 07:00:00+00:00,689298.2,
NO2,TERTIARY,2025-11-07 07:00:00+00:00,733732.5,
NO2,SECONDARY,2025-11-07 07:00:00+00:00,2284761.0,
NO4,SECONDARY,2025-11-07 07:00:00+00:00,1275641.9,
NO4,CABIN,2025-11-07 07:00:00+00:00,42357.21,
NO3,TERTIARY,2025-11-07 07:00:00+00:00,736337.5,
NO2,PRIMARY,2025-11-07 07:00:00+00:00,97471.266,
NO4,PRIMARY,2025-11-07 07:00:00+00:00,67137.02,
NO1,CABIN,2025-11-07 07:00:00+00:00,71690.27,
NO3,CABIN,2025-11-07 07:00:00+00:00,43107.977,
NO3,SECONDARY,2025-11-07 07:00:00+00:00,2028419.2,
NO2,CABIN,2025-11-07 08:00:00+00:00,54667.9,
NO1,TERTIARY,2025-11-07 08:00:00+00:00,1468389.4,
NO4,PRIMARY,2025-11-07 08:00:00+00:00,69027.66,
NO2,HOUSEHOLD,2025-11-07 08:00:00+00:00,911968.56,
NO1,SECONDARY,2025-11-07 08:00:00+00:00,812780.5,
NO4,TERTIARY,2025-11-07 08:00:00+00:00,532223.2,
NO2,SECONDARY,2025-11-07 08:00:00+00:00,2245957.8,
NO5,PRIMARY,2025-11-07 08:00:00+00:00,16160.514,
NO3,PRIMARY,2025-11-07 08:00:00+00:00,102501.164,
NO4,SECONDARY,2025-11-07 08:00:00+00:00,1283822.0,
NO5,HOUSEHOLD,2025-11-07 08:00:00+00:00,364421.7,
NO3,SECONDARY,2025-11-07 08:00:00+00:00,2020663.6,
NO3,TERTIARY,2025-11-07 08:00:00+00:00,744169.2,
NO2,PRIMARY,2025-11-07 08:00:00+00:00,95895.016,
NO3,HOUSEHOLD,2025-11-07 08:00:00+00:00,678810.5,
NO2,TERTIARY,2025-11-07 08:00:00+00:00,747031.5,
NO5,SECONDARY,2025-11-07 08:00:00+00:00,1153764.9,
NO4,CABIN,2025-11-07 08:00:00+00:00,42468.086,
NO1,HOUSEHOLD,2025-11-07 08:00:00+00:00,1564704.8,
NO1,CABIN,2025-11-07 08:00:00+00:00,71765.234,
NO5,CABIN,2025-11-07 08:00:00+00:00,35707.426,
NO5,TERTIARY,2025-11-07 08:00:00+00:00,336349.56,
NO3,CABIN,2025-11-07 08:00:00+00:00,43194.406,
NO4,HOUSEHOLD,2025-11-07 08:00:00+00:00,530408.3,
NO1,PRIMARY,2025-11-07 08:00:00+00:00,50697.195,
NO2,PRIMARY,2025-11-07 09:00:00+00:00,91147.51,
NO1,CABIN,2025-11-07 09:00:00+00:00,71350.65,
NO1,HOUSEHOLD,2025-11-07 09:00:00+00:00,1549541.2,
NO4,PRIMARY,2025-11-07 09:00:00+00:00,67562.63,
NO3,CABIN,2025-11-07 09:00:00+00:00,42867.54,
NO1,TERTIARY,2025-11-07 09:00:00+00:00,1482847.1,
NO5,TERTIARY,2025-11-07 09:00:00+00:00,333362.94,
NO5,CABIN,2025-11-07 09:00:00+00:00,35247.13,
NO2,TERTIARY,2025-11-07 09:00:00+00:00,748833.6,
NO1,SECONDARY,2025-11-07 09:00:00+00:00,793087.94,
NO4,CABIN,2025-11-07 09:00:00+00:00,42333.043,
NO3,TERTIARY,2025-11-07 09:00:00+00:00,753366.5,
NO5,SECONDARY,2025-11-07 09:00:00+00:00,1154675.4,
NO4,SECONDARY,2025-11-07 09:00:00+00:00,1278788.6,
NO4,TERTIARY,2025-11-07 09:00:00+00:00,539068.1,
NO5,PRIMARY,2025-11-07 09:00:00+00:00,15972.171,
NO1,PRIMARY,2025-11-07 09:00:00+00:00,49449.24,
NO2,HOUSEHOLD,2025-11-07 09:00:00+00:00,888918.8,
NO3,HOUSEHOLD,2025-11-07 09:00:00+00:00,674435.3,
NO2,SECONDARY,2025-11-07 09:00:00+00:00,2300939.5,
NO3,SECONDARY,2025-11-07 09:00:00+00:00,2014809.2,
NO5,HOUSEHOLD,2025-11-07 09:00:00+00:00,360536.28,
NO2,CABIN,2025-11-07 09:00:00+00:00,53343.938,
NO4,HOUSEHOLD,2025-11-07 09:00:00+00:00,527080.94,
NO3,PRIMARY,2025-11-07 09:00:00+00:00,101414.09,
NO2,SECONDARY,2025-11-07 10:00:00+00:00,2294542.0,
NO3,TERTIARY,2025-11-07 10:00:00+00:00,752755.06,
NO4,PRIMARY,2025-11-07 10:00:00+00:00,65903.11,
NO3,CABIN,2025-11-07 10:00:00+00:00,42481.688,
NO4,SECONDARY,2025-11-07 10:00:00+00:00,1288386.6,
NO1,CABIN,2025-11-07 10:00:00+00:00,70312.79,
NO3,HOUSEHOLD,2025-11-07 10:00:00+00:00,671848.4,
NO5,HOUSEHOLD,2025-11-07 10:00:00+00:00,352800.28,
NO1,SECONDARY,2025-11-07 10:00:00+00:00,779334.4,
NO4,CABIN,2025-11-07 10:00:00+00:00,42067.14,
NO4,TERTIARY,2025-11-07 10:00:00+00:00,534719.75,
NO3,PRIMARY,2025-11-07 10:00:00+00:00,99825.28,
NO2,CABIN,2025-11-07 10:00:00+00:00,51800.33,
NO1,TERTIARY,2025-11-07 10:00:00+00:00,1471399.8,
NO2,HOUSEHOLD,2025-11-07 10:00:00+00:00,869966.9,
NO5,PRIMARY,2025-11-07 10:00:00+00:00,14583.619,
NO5,CABIN,2025-11-07 10:00:00+00:00,34499.496,
NO2,TERTIARY,2025-11-07 10:00:00+00:00,738672.06,
NO1,HOUSEHOLD,2025-11-07 10:00:00+00:00,1546970.4,
NO5,SECONDARY,2025-11-07 10:00:00+00:00,1150220.9,
NO3,SECONDARY,2025-11-07 10:00:00+00:00,2013881.2,
NO4,HOUSEHOLD,2025-11-07 10:00:00+00:00,524325.5,
NO2,PRIMARY,2025-11-07 10:00:00+00:00,87990.055,
NO1,PRIMARY,2025-11-07 10:00:00+00:00,48355.387,
NO5,TERTIARY,2025-11-07 10:00:00+00:00,329195.44,
NO3,CABIN,2025-11-07 11:00:00+00:00,42433.047,
NO5,SECONDARY,2025-11-07 11:00:00+00:00,1099115.4,
NO1,HOUSEHOLD,2025-11-07 11:00:00+00:00,1543733.4,
NO3,SECONDARY,2025-11-07 11:00:00+00:00,1972701.4,
NO4,SECONDARY,2025-11-07 11:00:00+00:00,1271587.9,
NO2,HOUSEHOLD,2025-11-07 11:00:00+00:00,857967.0,
NO2,CABIN,2025-11-07 11:00:00+00:00,51351.047,
NO3,HOUSEHOLD,2025-11-07 11:00:00+00:00,670778.56,
NO3,PRIMARY,2025-11-07 11:00:00+00:00,98770.18,
NO2,PRIMARY,2025-11-07 11:00:00+00:00,86710.7,
NO4,CABIN,2025-11-07 11:00:00+00:00,42161.6,
NO2,SECONDARY,2025-11-07 11:00:00+00:00,2302038.5,
NO2,TERTIARY,2025-11-07 11:00:00+00:00,732958.1,
NO1,SECONDARY,2025-11-07 11:00:00+00:00,773725.9,
NO5,TERTIARY,2025-11-07 11:00:00+00:00,332271.3,
NO4,PRIMARY,2025-11-07 11:00:00+00:00,64070.223,
NO1,TERTIARY,2025-11-07 11:00:00+00:00,1471629.5,
NO5,PRIMARY,2025-11-07 11:00:00+00:00,14380.631,
NO5,CABIN,2025-11-07 11:00:00+00:00,33813.336,
NO3,TERTIARY,2025-11-07 11:00:00+00:00,748232.06,
NO4,TERTIARY,2025-11-07 11:00:00+00:00,534065.06,
NO4,HOUSEHOLD,2025-11-07 11:00:00+00:00,523490.3,
NO5,HOUSEHOLD,2025-11-07 11:00:00+00:00,350360.34,
NO1,CABIN,2025-11-07 11:00:00+00:00,70275.26,
NO1,PRIMARY,2025-11-07 11:00:00+00:00,47186.52,
NO2,HOUSEHOLD,2025-11-07 12:00:00+00:00,858868.8,
